_user_id,name,reputation
user_20014,InternetHobo,101
user_20015,satJ,101
user_20016,Nathan Wehr,1
user_20017,bdecaf,322
user_20018,WhataTiberius,650
user_20019,Enan84,111
user_20020,Celebrim,21
user_20021,Nyakouai,1306
user_20022,epistemist,1
user_20023,cybernard,2136
user_20024,OB1gamerxD,1
user_20025,Abishek Muthian,16
user_20026,Johannes Geidel,1
user_20027,usgmr,1
user_20028,mahmutoflaz,1
user_20029,martin,101
user_20030,Reinout van Rees,101
user_20031,5378 37,1
user_20033,gbr,101
user_20034,Jack,1
user_20035,Alex,141
user_20036,Cosmin,101
user_20037,user20037,1
user_20038,Lucas Alonso,1
user_20039,MrPete,1
user_20040,Bishop Minter,16
user_20041,Sphoorthy Nutulapati,76
user_20042,user103184,1
user_20045,St0necr0w,164
user_20046,Nickbox,101
user_20047,Alexander Prokofyev,101
user_20048,MozerShmozer,4672
user_20049,instinctious,101
user_20050,Sebastian Krysmanski,101
user_20052,PiebaldWookie,1
user_20053,netsplit,101
user_20054,axel seltrecht,1
user_20055,user583915,1
user_20056,tenCupMaximum,101
user_20057,leonnoel,1
user_20058,callyalater,101
user_20059,ThreeFx,101
user_20061,CarlGammaSagan,1
user_20063,sthomas,1
user_20064,MistyMountainsCall,1
user_20065,user20065,16
user_20066,James Yen,19
user_20067,Darryl,11
user_20068,Bar Akiva,101
user_20069,elle28,1
user_20070,lal,191
user_20072,user21436,1
user_20073,Chun Yin,101
user_20074,Razgallo,1
user_20075,Kat,1
user_20076,MPF,1
user_20077,Galaxy,101
user_20078,Pasoe,101
user_20079,Leo Scherhag,1
user_20080,Nickpick,101
user_20081,Pieter888,101
user_20082,galdre,101
user_20083,gatkin,101
user_20084,nj35353,1
user_20087,Anna,101
user_20088,Tom,211
user_20089,By Symmetry,101
user_20090,Ejesalva,1
user_20091,BlueMonkMN,111
user_20092,cuniculus,101
user_20093,Allan L.,1
user_20094,Chris vCB,101
user_20095,Dodekeract,101
user_20096,Mr. Bombastic,1
user_20097,Spaceploit,1
user_20098,Kyrrimar,1
user_20099,Akshat Mahajan,424
user_20100,dzuc,101
user_20101,Ryan Honea,101
user_20102,Arghnold,14
user_20103,Joel Harmon,1054
user_20104,pradyunsg,101
user_20105,Arcane,121
user_20106,tweirick,11
user_20107,021,41
user_20109,Gasparen,1
user_20110,Mike,51
user_20111,user2392848,1
user_20112,CrystalBlue,101
user_20113,Koen van Dixhoorn,1
user_20114,CEObrainz,333
user_20115,nalzok,105
user_20116,Elia,574
user_20117,davidbak,101
user_20119,Jannis Jorre,1
user_20120,snek,11
user_20121,J.Doe,1
user_20122,quiggy,1
user_20124,Ed Smith,101
user_20125,stackers,196
user_20126,Frank Tucker,9
user_20128,BORKBORK,11
user_20129,RetroRex,1
user_20130,Vestarium,1
user_20131,PowerLuser,101
user_20132,Cosmos Gu,101
user_20133,Freyja Mardottir,1
user_20134,Tony,101
user_20136,ankelefs,11
user_20137,gdlmx,101
user_20138,Dimpl,101
user_20139,neilrieck,11
user_20140,RaviU,101
user_20141,caconyrn,101
user_20143,Dan Brown,136
user_20145,user57213,1
user_20146,Flenny Boggins,1
user_20147,rsanden,101
user_20148,Forward Ed,611
user_20149,forest,101
user_20150,Kardo Paska,1
user_20152,Joshua Sullivan,32
user_20153,Aswin P J,101
user_20154,Hankrecords,2405
user_20155,Tanenthor,101
user_20156,JaSon,1
user_20157,SMS von der Tann,387
user_20158,definetautology,1
user_20159,Mike oke,1
user_20160,Shy Peleg,1
user_20163,David McGowan,101
user_20164,aaaaaaa,101
user_20165,Papayaman1000,520
user_20166,Tim Malone,101
user_20167,antogerva,101
user_20168,Thoth19,101
user_20170,Phung D. An,101
user_20171,donkey,683
user_20172,Slipoch,386
user_20173,Foster Gough,31
user_20174,HideAndSeek,275
user_20175,Bez Bezson,1301
user_20176,Yoda,101
user_20177,アキオ,101
user_20178,LucyF,1
user_20179,user20179,21
user_20180,Simon Lindgren,101
user_20182,Lee Alexis,1
user_20183,Teo.sk,101
user_20185,Wazzouille,1
user_20187,filip,101
user_20188,memyself,101
user_20189,Nevermore,1
user_20190,Kamil Jarosz,101
user_20191,Carlos Carlsen,101
user_20192,dakre18,101
user_20193,Jamie Bull,101
user_20194,Seppo Enarvi,101
user_20195,Cristian Vrabie,101
user_20196,codrut,101
user_20197,Itai Ferber,101
user_20198,oneir0genesis,1
user_20200,Alfred Espinosa,1676
user_20201,CorbinTheIntern,28
user_20202,JCM,1
user_20203,Jonathan M,101
user_20204,Nex Terren,12610
user_20206,user334433,1
user_20207,stonesparkles,101
user_20208,Motte001,116
user_20209,theoriesofminds,51
user_20210,user20210,1
user_20211,zipzit,101
user_20212,Kayot,189
user_20213,anon1,21
user_20215,Peregrine Rook,828
user_20217,user20217,1
user_20219,cytsunny,676
user_20220,Matt,101
user_20221,Ringo_St R,195
user_20222,maric,1
user_20223,Nav,187
user_20224,Suncat2000,101
user_20229,Djarid,101
user_20230,Requion,101
user_20231,dolst,391
user_20232,rrauenza,101
user_20233,beckpol,1
user_20234,hab,11
user_20235,theDON_11of7,1
user_20236,Przemek,101
user_20237,David Dale,23
user_20238,Bud Vitoff,1
user_20239,Uchiha Itachi,101
user_20240,Tyler Dejong,1
user_20241,Ivan V.,101
user_20242,Edward Williams,101
user_20243,worldobs,11
user_20244,sanmai,101
user_20245,JohnnyManchego,1
user_20246,Strangelove,19
user_20247,Zaher Abdul Azeez,1
user_20249,aksappy,101
user_20250,Theo C,21
user_20251,Will Stone,1
user_20252,Sechiro,101
user_20253,user202944,1
user_20255,Pms,1
user_20257,user115519,11
user_20258,Nathan Coustenoble,625
user_20259,Cholis,1
user_20260,user1799171,101
user_20261,MadMonkey,1
user_20262,X0r,129
user_20263,ic3man7019,101
user_20264,Stupid Clown,1
user_20265,Darien,161
user_20266,Matthew Havard,1
user_20267,Mellester,1104
user_20268,jschabs,153
user_20269,truth is life,1
user_20270,Wes,41
user_20271,Ian,101
user_20272,JamesTofo,21
user_20273,Alon Eitan,101
user_20274,Ken Green,1
user_20275,EndersGame,11
user_20276,bs7280,101
user_20277,Cognisant,4377
user_20280,Space Ostrich,326
user_20281,marcus.greasly,101
user_20282,Jim Bob,1
user_20283,mhlester,101
user_20284,Siva,1
user_20285,jezrael,101
user_20286,maybeso,11
user_20289,Otto V.,121
user_20290,Artur Gołdyn,1
user_20291,David Bolton,1
user_20293,Owen Tourlamain,101
user_20294,Joe Crook,1
user_20296,Kuulmonk,111
user_20297,Alexander Trakhimenok,101
user_20298,prositen,1
user_20300,Exerion,360
user_20301,hopem,1
user_20302,ajt.ru отзывы,1
user_20303,rpmerf,101
user_20304,LadyLovelace,1
user_20305,SnakeMan2058,1
user_20306,borayeris,101
user_20307,Vaššo,1
user_20308,Sir Demios,1
user_20309,slomobile,101
user_20310,Alcaro,101
user_20311,Rodrigo Farias,1
user_20312,Kiritonito,78
user_20313,Larsenv,1
user_20314,user20314,1
user_20315,MolbOrg,5012
user_20317,a20,101
user_20318,Матвей Кучеров,21
user_20320,Markus Bruckner,101
user_20321,Revolver_Ocelot,181
user_20322,Infinite Loops,111
user_20323,Yassin Sassi,1
user_20324,Oleksandra Kovalenko,1
user_20325,thenickdude,101
user_20326,Joseph Chillemi,71
user_20327,Mason Moore,31
user_20329,Montgomery 'monty' Jones,111
user_20330,Nirav Madariya,101
user_20331,SGR,697
user_20332,frank,310
user_20333,Squiller,1
user_20334,Jacob Cowan,1
user_20335,sergioFC,101
user_20336,MannlyMann,1
user_20337,shaunc,141
user_20338,Thomas Stein,1
user_20339,trinity420,101
user_20340,Lumberjack,384
user_20341,Alexander Fawkes,1
user_20342,PMar,1
user_20343,maczter,1
user_20344,ferretbacksteps,1
user_20345,ZeroOne,129
user_20346,jeremycx,1
user_20347,Modanung,9
user_20348,魔大农,111
user_20349,Geoffrey,101
user_20350,Jonathan Pullano,161
user_20351,Josh Gagnon,101
user_20352,Petter Friberg,101
user_20353,Eugene Str.,101
user_20354,Daniel,331
user_20355,Yinnes,73
user_20356,Cody Underwood,21
user_20357,MttJocy,136
user_20358,Fsalad,101
user_20359,Andrey Lebedenko,101
user_20360,Jamie,101
user_20361,Tisha Bratt,1
user_20363,vinayp,1
user_20364,M Smith,101
user_20366,santhu,101
user_20367,FireballStarfish,1
user_20368,ABcDexter,101
user_20369,Pedro A,361
user_20370,Bane Bojanić,101
user_20371,Phillip,101
user_20373,Ayez,11
user_20374,Wishmaster,101
user_20376,L'aube argenture,3
user_20377,dpdt,265
user_20378,Steven Stewart-Gallus,121
user_20379,MasterZ,101
user_20380,Brandon,101
user_20382,rajlego,1
user_20383,Olivier,101
user_20384,Jack,101
user_20385,Scott Sorlien,1
user_20386,yankee,101
user_20387,Comic Sans,101
user_20388,Alan Berdinelli,101
user_20389,Aistis,101
user_20390,user2943160,253
user_20391,ralphmerridew,1
user_20392,descheleschilder,102
user_20393,flotothemoon,101
user_20394,InitializeSahib,101
user_20395,Feathercrown,101
user_20396,Justin Edmund,1
user_20398,Dan T,1
user_20399,Midnightingale,1
user_20400,cigarette_unicorn,1
user_20401,Oliver Seet,1
user_20402,Pawel Veselov,101
user_20403,Dancia,101
user_20404,kalmanIsAGameChanger,101
user_20405,Craig McMahon,101
user_20406,matt.s,101
user_20407,Akitirija,101
user_20408,Nabu Sofy,1
user_20409,Andrew Stewart,101
user_20411,Mem Maina,1
user_20412,Pedro Werneck,141
user_20413,Ranumao,1
user_20415,Nubarke,101
user_20416,stephenwade,101
user_20417,Dylan Owen,1
user_20418,Zargontapel,1
user_20419,vegetablevixen,1
user_20420,Nerd God,11
user_20421,Gilly,1
user_20422,Sandri_Nenes,1
user_20423,Finnin,101
user_20425,Kevin B,1
user_20426,jlbang,101
user_20427,bhyeti,1
user_20428,Sid,1
user_20430,user28338,1
user_20432,solyarist,1
user_20433,Thomas,1
user_20435,Bestthaiamulets,1
user_20436,smagnan,101
user_20437,orcaman,101
user_20438,stuart rawson,1
user_20439,Lake,101
user_20441,user109551,1
user_20442,Seph,101
user_20443,Logan,101
user_20444,Programmer,250
user_20445,Dzianis Yafimau,101
user_20446,Alex Shpilkin,101
user_20447,Moshe,101
user_20449,SaiSrini,1
user_20450,Jeff.Clark,101
user_20451,Luca,101
user_20452,GameDevEnthusiast,1
user_20453,matsjoyce,105
user_20454,Joe Bashe,1
user_20455,ntfs.hard,1
user_20456,Trevor Hickey,101
user_20457,TheTimeVoyager,471
user_20458,Llenk,1
user_20460,MyTears,1
user_20461,TUSF,256
user_20462,Paul Ziolo,1
user_20463,Matteo Bononi 'peorthyr',111
user_20464,andyg0808,101
user_20465,vandor76,11
user_20466,Vandor76,1
user_20467,Hans Løken,101
user_20469,Suazi,31
user_20472,Jakey-Boy96,1
user_20473,elzell,101
user_20475,emo bob,1283
user_20477,GreatDane,101
user_20478,merlinpatt,101
user_20479,Eduardo Almeida dos Santos,1
user_20480,Git Wizard,1
user_20481,Tanis Lauer,54
user_20483,Interspectralisis,1
user_20484,blueCat,101
user_20485,NSFer 21,14
user_20486,UserNotFound,211
user_20488,Matthias,1
user_20489,metacubed,103
user_20490,Joseph,101
user_20491,GonacFaria,101
user_20492,redOctober13,101
user_20493,Gino Pane,101
user_20494,Benjamin,1
user_20495,dem00n,1
user_20496,Mitch Connor,101
user_20497,Dave,1
user_20499,Mike Ounsworth,101
user_20500,Seraviel,101
user_20502,Wesley Hirsch,1
user_20503,l4z0rb33mz,9
user_20504,Dabble,1
user_20505,dmcgill50,101
user_20506,B. Munson,1
user_20507,jackyalcine,101
user_20509,zionpi,101
user_20513,jerboa88,1
user_20514,kiradotee,101
user_20515,Pavel,101
user_20517,Schafwolle,1
user_20519,Michael McGlothlin,11
user_20521,Illiax,101
user_20522,anber,101
user_20523,owi2000,226
user_20524,Ravindra Jeevaranjan,11
user_20525,jlars62,101
user_20526,stolenmoment,1
user_20527,Bill Johnson,1
user_20528,cottog,571
user_20529,Jason,6
user_20530,Lucas Leite,440
user_20531,Solostaran14,101
user_20532,Bhuwan,1
user_20533,john stewart,1
user_20534,Jacoder23,11
user_20535,Barak Pearlmutter,41
user_20536,Helltzo,1
user_20537,evil_potato,101
user_20538,mkorman,101
user_20539,Jorge Egusquiza Loayza,1
user_20540,MoebiusCorzer,101
user_20541,bysreg,101
user_20542,Eric Arthur Blair,1
user_20543,Maslor,101
user_20544,Rick Page,1
user_20545,PeteGO,101
user_20547,Buns Glazing,101
user_20548,bio_c,1
user_20549,Bruno Lopes,320
user_20550,db48x,319
user_20551,DoxyLover,101
user_20552,John,178
user_20553,magnabritain1986,116
user_20554,Karnabyt,1
user_20555,biggydrink,1
user_20557,James Ross,39
user_20558,beiju,101
user_20559,jld,101
user_20560,The Architect,123
user_20561,Pair Sir Parser,101
user_20562,Pierre Antoine Guillaume,101
user_20563,James Wood,101
user_20564,Tawny Jarvi,1
user_20565,GANAESH,1
user_20566,Evgeny Lukashevich,101
user_20567,tigerwood L,1
user_20568,Nick Weinberg,101
user_20570,redlochie,1
user_20571,Andrew Kirna,1
user_20572,user146980,1
user_20573,Mariano Perez,1
user_20574,CuriousWebDeveloper,116
user_20575,Erik,101
user_20576,Louie Terrill,71
user_20577,capitano666,101
user_20578,blue_hawaii,1
user_20580,Mandalore,1
user_20581,Fabich,101
user_20582,five more beats,189
user_20583,David Crandall,1
user_20584,Michael J.,815
user_20585,user20585,11
user_20588,JD Poteat,1
user_20589,m1clee,1
user_20590,Xerophil,1
user_20591,DarkDust,168
user_20592,Josh Auty,1
user_20593,Pierre-Olivier Vares,101
user_20594,user20594,1
user_20595,mpandurovic,1
user_20596,nerak99,111
user_20597,Hendrik,136
user_20598,Benoit Gidon,1
user_20599,Jakub Jankowski,103
user_20600,Lazlo,11
user_20601,Sang Đặng,1
user_20602,Uday Padaganur,1
user_20603,1089,113
user_20604,laphiloctete,101
user_20605,adaeon,1
user_20606,user20606,1
user_20607,Annie S.,26
user_20608,Josh Carpenter,1
user_20609,drewbug,1
user_20610,Silent-Bob,511
user_20611,Michael Hurst,1
user_20612,Suhrid Mulay,1254
user_20613,Syndic,5635
user_20615,RANSARA009,101
user_20616,XML Slayer,101
user_20617,elFlashor,101
user_20618,J. Doe,1
user_20620,camedwardo,1
user_20621,Cyanocitta cristata,31
user_20623,Johnathan Andersen,1
user_20624,Nyk Stobbe,1
user_20625,dudemanbro,11
user_20626,TragicBus,58
user_20627,gevorg,101
user_20628,Lassi,101
user_20629,sapphire spring,1
user_20630,BlackRose,13
user_20632,Miranda Graves,1
user_20633,leraeosa,1
user_20635,Alex Zuan,899
user_20636,donut,1
user_20637,Trance,1
user_20638,SirBraneDamuj,101
user_20639,Rodrigo Salgado Atala,107
user_20640,Warpspeed SCP,21
user_20641,Scott Taylor,1
user_20642,C.C.,101
user_20643,shay,101
user_20644,user8129,1
user_20646,Sintagma Verbale,1
user_20647,Lawrence Wilson,1
user_20648,Marcel,101
user_20649,Throwaway,11
user_20650,Throwaway,1
user_20651,Stephen Afam-Osemene,1
user_20652,Yuriy Al. Shirokov,1
user_20654,VertigoRay,101
user_20655,Asalle,101
user_20656,rmanalo,1
user_20657,SpyderLich,31
user_20658,MaHuJa,151
user_20659,bb321,1
user_20660,WadeB,1
user_20661,omijn,181
user_20662,Raymond Chenon,101
user_20663,Ryan Shrum,101
user_20664,Nuri Tasdemir,131
user_20665,Lee Griffin,1
user_20667,kobe24,1
user_20668,J. Pedro,1
user_20669,Upper_Case,950
user_20670,jelvin,1
user_20671,Matija Sirk,21
user_20673,J Riverside,1
user_20675,Myspygma,461
user_20676,Anon,101
user_20680,Elizabeth M,1
user_20681,Pedro Gabriel,4095
user_20682,TheNovelFactory,111
user_20683,RozzA,101
user_20684,Paarth,101
user_20685,Craig.Feied,111
user_20686,Graou13,101
user_20687,some1,1
user_20690,SSMG,1
user_20691,Shay Krainer,1
user_20692,Zajn,101
user_20693,404success,1
user_20695,rene,103
user_20697,Matt Margol,63
user_20698,Robert Tillman,1
user_20700,PRDeving,101
user_20701,Ingmar,1
user_20702,invisible_hand,101
user_20703,user20703,1
user_20704,Valerie,21
user_20705,DainDwarf,264
user_20706,trailing_whitespace,101
user_20707,Terry Wendt,58
user_20708,Rogier Reerink,1
user_20709,Saehry,1
user_20710,user264985,101
user_20711,Alex Casajuana,1
user_20712,Jeffiekins,301
user_20713,heretik,101
user_20714,codezoo,101
user_20715,Matt Sherman,101
user_20716,Tim Evans,1
user_20717,MCMastery,101
user_20718,Crashworks,289
user_20719,Akhilani,1
user_20720,Simon MᶜKenzie,101
user_20721,Fred,76
user_20722,YannickSSE,101
user_20723,rsuarez,141
user_20724,sandbo00,101
user_20725,Vikdor,101
user_20726,Nico Mezeret,101
user_20727,Gautier C,111
user_20728,ThatTechGuy,290
user_20730,Jan Bussieck,101
user_20732,Stanislasdrg,101
user_20733,Bogdan,101
user_20734,Dominica Anderson,1
user_20735,epsicot,1
user_20736,jortpepe,1
user_20737,Dajokn,66
user_20738,tniles,101
user_20739,Hauleth,111
user_20740,Charles Ray Batchelor,1
user_20741,Merve Sahin,101
user_20742,louisgab,101
user_20743,bib,101
user_20744,Nubtom,101
user_20745,Eamonn Murphy,1
user_20746,AustinZ,141
user_20747,J. Crane,36
user_20748,Emily Turner,1
user_20749,salt3g,1
user_20750,Mirror318,3209
user_20751,Ferus Olin,114
user_20752,TheStrodeman,41
user_20753,Gilles V.,101
user_20754,vibhav yadav,1
user_20756,Teresa Pelka,21
user_20757,Patrick Trentin,201
user_20758,Jonas Karlsson,1
user_20759,Jason K,11975
user_20760,Raveren,101
user_20761,triforcelink,1
user_20762,Richard U,6001
user_20765,picano,1
user_20766,Benjamin,15
user_20767,P.I. Quigley,31
user_20768,randomous,181
user_20769,door_number_three,111
user_20770,Ian Durkan,101
user_20771,Hele,101
user_20772,Brian,271
user_20773,Jym,829
user_20774,whyeliah,11
user_20775,Hyperdrive enthusiast,192
user_20776,PV22,239
user_20777,smokingpen,1
user_20778,Tanuj Mathur,101
user_20779,Anita Heuss,377
user_20780,Skhmt,11
user_20781,Anonymous,3954
user_20782,S.alamander,13
user_20783,Amonza,19
user_20784,Amonza,1
user_20786,Oded,1
user_20787,inappropriateCode,4696
user_20788,Leonardo Marques,108
user_20789,user20789,1
user_20790,user20790,61
user_20791,Philip Kirkbride,101
user_20792,Malkev,861
user_20793,justus95,1
user_20794,Samuel Peter,101
user_20795,Refractor,1
user_20796,caffeine,1
user_20797,Slartibartfast,41
user_20798,Pat J,103
user_20799,Papsodev,1
user_20800,0range,276
user_20802,MerlinTheMagic,191
user_20804,Darvin Naïlo,1
user_20805,cachemoi,1
user_20806,user20806,101
user_20807,arrivalin,101
user_20808,user20808,12
user_20809,Adriano Monecchi,168
user_20810,Graham,11
user_20812,Paulb,111
user_20814,Manley Mirane,1
user_20815,Boodysaspie,141
user_20816,Gallus,101
user_20817,Dean Brundage,101
user_20818,bkul,101
user_20819,Hahohe Tomatoia,1
user_20820,kb_sou,101
user_20821,Mathime,105
user_20822,Thomas Johnson,101
user_20823,Jishan,101
user_20824,Alex Furtado,11
user_20825,Janet K. Miller,1
user_20827,A.C.Andreani,1
user_20828,Sidhartha,101
user_20829,yobddigi,169
user_20830,marsh-wiggle,101
user_20831,wo4v51v5774sdk9j,1
user_20832,d_rr_hacht,1
user_20833,Brian Kelly,101
user_20835,Omegaman,101
user_20836,Brandon Gano,101
user_20837,user13500,101
user_20839,Mark Adams,1
user_20840,Scott Dennison,8
user_20841,Labba,101
user_20843,bpunsky,1
user_20844,Terra Nova,1
user_20845,Mr. Question,11
user_20848,jimbo1qaz,101
user_20849,Majin_Boo,1
user_20850,Rahul Nikate,101
user_20851,Jezzamon,101
user_20852,lzl,171
